query_id,Top10_77,best_rank_77,Top10_82,best_rank_82,Top10_score_blend,best_rank_score_blend
863d7487c91b66cc,1,1,1,1,1,1
c79394b38b32e2a3,1,4,1,5,1,10
9b9eb55fb5f8a3a8,1,3,1,3,1,2
0d139a3d68b81d63,1,1,1,1,1,2
70517360dbefbc2b,1,1,1,1,1,2
e6a9ee7dec7d0214,1,2,1,2,1,2
c0b2ba3cd5dadeed,1,10,1,8,0,16
2a59a1a48053c3d7,1,7,1,4,0,17
915f75c866e27f12,1,3,1,3,1,1
651679e1626bf822,1,1,1,1,1,1
298671bee6132283,1,9,1,10,1,10
61320dfa5cd78830,1,1,1,1,1,4
c2c7a95b1f1681c1,1,3,1,3,1,4
ca671435e558415a,1,2,1,5,1,2
fa133f2d92e4f021,1,4,1,4,1,6
151417cb5b0f4094,1,3,1,3,1,4
4a4200a5a306bdc2,1,7,1,5,1,4
b3dffc4f47f6cff6,1,8,1,6,0,15
3bc7c5b2205b5f29,1,2,1,2,1,2
99c2e15332db1862,1,3,1,3,1,4
20836db94dcc70ab,1,6,0,23,1,1
efc33a3102f46ab4,1,3,1,3,1,10
20c6efd5717d7c83,0,13,0,16,0,16
4becf80f16bf58c4,1,3,1,4,1,5
635018250313e4d8,1,1,1,1,1,4
b75978d22a50430b,1,2,1,2,1,3
ff9f3faaf7cabea7,1,1,1,1,1,1
a7a756a5ce606f12,1,1,1,1,1,4
faef44e39853f88f,1,2,1,5,1,2
a40aeeaa5809004c,1,3,1,3,0,11
49ec5692df7968ea,1,5,1,2,1,4
596f8501ef4a0685,1,6,1,6,1,8
4ab4d818a888eb9a,1,1,1,1,1,1
8691a6113587d7b2,1,3,1,2,1,1
4c2a904f163586c7,0,14,0,14,0,13
f0b0b9ebd9602691,1,3,1,5,1,8
e67217f7c4480cac,0,13,0,16,0,17
a8da82c4218f8e70,1,3,1,3,1,5
8dbddbb7d76bb4ca,1,1,1,1,1,7
72487a9e978d78bf,0,11,0,11,1,2
c08ff403dcefec02,1,2,1,1,1,8
a44b184d3c7e0a09,1,3,1,2,1,1
78583b778b66eccb,1,3,1,2,1,1
9bb93b7c3dfb073e,0,12,0,12,0,14
00af07fe05ae0da2,1,6,1,7,1,4
919ddfa3b6892215,1,9,1,9,0,12
4f49cb6b6542e2db,1,3,1,2,1,1
aee92f0a4c7a5881,1,4,1,4,1,5
27d85cb23bac0c7a,1,2,1,5,1,6
2f5cab5d65c2cae3,1,2,1,2,1,2
b9a3d28aecfd48ca,1,7,0,12,1,10
ba986eed1c77d1e9,1,1,1,1,1,1
1710cc12573f91de,1,2,1,2,1,1
22948405bfa75a2f,1,1,1,1,1,1
a68cc36ee820e3a6,1,2,1,2,1,1
fd04549621808da8,1,1,1,1,1,3
837c18cab9b89c9f,1,3,1,3,1,1
085e0f8427383d48,1,1,1,1,1,1
807bb47ee79110f8,1,2,1,2,1,3
53bc764cae34b974,1,9,1,9,0,12
5a6a7ff940882a29,1,10,0,11,0,13
c45ef5c108cb05c1,1,1,1,1,1,1
921b3bbf342e8e8c,0,15,0,13,0,21
69d2108f88b2ef9b,1,4,1,3,1,6
1372b8d219394da4,0,13,0,16,0,17
1ea3cb55909c5eca,1,3,1,2,1,1
da5c8036d10c5af5,1,10,1,8,0,16
1939e4c45d0aadfd,1,5,1,2,1,4
3994745d65a9e965,1,1,1,5,1,1
8bfc2a464b3b6750,1,1,1,1,1,2
ccd2ac4bb2c90ac4,1,4,1,4,1,2
d46c3bb9adda0799,1,1,1,2,1,7
c32bfa7db98ac34e,1,2,1,2,1,3
77685c9d82ed2411,1,3,1,5,1,7
841ae47ffde6132d,1,8,1,6,0,15
1f71ebb5db5a5fd0,1,3,1,3,1,4
8dffabdea8702343,1,1,1,1,1,1
73a36bc1e140736c,1,2,1,2,1,1
d97f92bcf4772dc9,1,3,1,2,1,1
5b04aed98c24eb96,1,3,1,3,1,3
9fb53b16d26b141b,1,1,1,1,1,1
96dc22125087942d,1,2,1,2,1,2
e78590a6976a4bac,0,20,0,21,0,12
141b1027200ffda7,1,1,1,1,1,1
90ff680a7ee6b0a3,1,2,1,2,1,1
8b15be86ff26046b,1,1,1,2,1,8
3a8469fd5a624525,1,6,1,6,1,2
2615b0dfc8a82cac,1,3,1,2,1,3
13793233e4526c43,1,5,1,3,1,9
3ceb97f1a33126e9,1,7,1,5,1,7
7ff20c673bfd3d72,1,2,1,2,1,2
a2b73dae6fbd9b26,0,11,0,12,0,18
a4cdeeca49f55945,1,3,1,3,1,5
14724072c5265dda,1,6,0,13,1,3
506770bf816d4095,1,1,1,1,1,4
4bcccefc13fca316,1,10,1,8,0,16
bcd7cd3b0ff38fb4,1,10,1,8,0,16
e53f2b9d462b4fd4,1,1,1,1,1,1
bc7632dc630647dd,1,5,1,4,1,5
f5ebea36006261d5,1,4,1,5,1,4
a073fd14076e6766,0,11,0,11,1,2
37b6b9f393da95ae,0,18,0,19,0,17
148a0837cfff6679,1,2,1,2,1,4
bf267f28dfc658c6,1,1,1,1,1,1
1c2e213bdbbac752,1,4,1,4,1,3
4f0041ba17c30084,1,1,1,1,1,3
9ceba1516ec82bc7,1,7,1,5,1,4
f8c4d53faff8f26f,1,9,1,10,1,10
9b3a774f92955453,1,1,1,5,1,10
d27b5e09d8552efa,1,2,1,2,1,2
a66e79750608dd43,1,7,1,8,1,10
e3765c4d3ebb2151,1,4,1,4,1,2
0ada5cef3cd85c49,1,3,1,3,1,5
170f80730ab404ae,1,2,1,7,1,2
da7dbfc8e6350b80,1,1,1,1,1,1
7596a388fdb2242a,1,1,1,1,1,2
62c18f41a2d8698e,1,1,1,1,1,1
1ad447360545d293,1,1,1,1,1,1
9e067305dd446dda,1,4,1,4,1,6
4331b4e09b52c440,1,6,0,23,1,1
90ada6f430f7241b,0,15,0,13,0,21
8dcf1f17ebdc990d,1,2,1,2,1,2
e24b927bcc4c9903,1,1,1,1,1,1
102dab16d612e281,1,3,1,8,1,1
cf77cec70c374252,1,2,1,2,1,2
8383e9dbf4b91749,1,7,1,6,1,9
c40266da9e5294c0,1,4,1,4,1,2
35f7cb40e7867b62,1,6,1,7,1,3
771888141e7b1444,1,5,1,3,1,4
bea899cd4a00165b,1,3,1,2,1,1
3e5bf91787c644ea,1,2,1,2,1,4
6b779e375e3661f8,1,5,1,4,1,2
69591fcdbfd205c5,1,2,1,2,1,3
02069be02f811259,1,2,1,2,1,4
fff71419f96b96d1,1,4,1,4,1,2
253d89b74e813a00,1,2,1,2,1,3
c8222ca822e0e39a,1,2,1,2,1,2
c0742c11f1bf26d6,1,2,1,1,1,8
5c6089b36145edf7,1,1,1,1,1,1
16dc5cbcd18e04de,1,6,1,7,1,3
07b4432616935957,1,3,1,3,1,1
d5289c6487d13f7d,1,2,1,7,1,2
9e6677555d47755f,1,6,0,23,1,1
c9ed8f5430c18d04,1,2,1,2,1,1
99b0cd5ce483928f,1,7,1,6,0,11
79de8c85b674c535,1,2,1,3,1,2
e1d27731e7340926,1,1,1,1,1,2
e4c976f6474a650f,1,2,1,2,1,1
e554c2d1bf36f94f,1,3,1,3,1,3
8a6e90f8fb4b9027,1,2,1,2,1,3
ec3300cc1ff6564e,1,3,1,8,1,1
bf7bad8557f3eb62,1,2,1,2,1,2
d4f1f048738f77fb,1,4,1,7,1,1
0e28efed685f5ac4,1,3,1,3,1,3
37bf306ae90ba12b,1,1,1,1,1,1
4aac31a1d181fc74,1,1,1,1,1,1
606e788dc2f5bff5,1,3,1,2,1,1
4b3a58302a29d05a,1,3,1,3,1,2
ba57650009a8dd25,1,1,1,1,1,4
5243fc525d50c3dd,1,2,1,2,1,1
c5a0a30e10bd11a6,1,2,1,1,1,2
3190acb667dd4654,0,13,0,16,0,17
d6d7fd83087aaac9,1,10,1,8,0,16
83d84181e102e9f4,1,2,1,1,1,8
a8804a095a67c467,1,2,1,2,1,2
202ac4b8e81b6688,1,1,1,1,1,1
68974e59ebdfb6dc,1,1,1,1,1,2
a973d9bc6ad38cb0,1,10,1,8,0,16
062e0134c39817fc,1,7,1,8,1,10
4f2b6bcd4f7fa099,1,4,1,5,1,10
2e9e0e75d93a250f,1,3,1,3,1,4
910db27495c0e340,1,2,1,2,1,3
73808579234341d1,1,1,1,1,1,1
a763ce46e26c0c61,1,2,1,10,1,1
f4aa5af27ebbf558,1,1,1,1,1,1
03eb2faec9455453,1,3,1,2,1,1
450e8132a060450a,0,14,0,14,0,19
0c05fa6e37d9a855,1,2,1,1,1,4
e7c1ee6188aade70,1,2,1,2,1,2
8becb7433f6d10f4,0,13,0,16,0,17
c3c22e011c08e841,1,2,1,1,1,7
98da521758e188f3,1,2,1,2,1,3
e48493926c2a2b77,1,8,1,6,0,15
860a83a63bcbc4bf,1,1,1,1,1,1
c72a9e80d3d186ec,1,2,1,2,1,1
b0356e1797108855,1,1,1,1,1,3
f66a4a5492be6102,1,1,1,1,1,3
00564749a5168350,1,3,1,3,1,2
a7770dde50656523,1,7,1,4,0,17
4b073e0f2f9aca25,1,9,1,9,0,12
892e045da3ffd53a,1,1,1,1,1,4
835596f21bef8ac6,1,5,1,3,1,4
5551afda110a4675,1,2,1,3,1,3
640b77e52b316cf6,1,4,1,5,1,10
7e56ef17ad53feb5,1,1,1,1,1,1
025abe74471969f4,1,7,1,4,0,17
3017cba405398f2e,1,3,1,3,1,4
a17834775ecdad06,0,15,0,13,0,21
07f2405443d2bafd,1,1,1,1,1,1
cff65cccecec1709,1,2,1,5,1,6
1a46fe5aedf57467,1,9,1,10,1,10
03b01d823ab6a256,1,1,1,1,1,2
8062b07cd4a5576a,1,2,1,2,1,3
525474f7b412881f,1,1,1,2,1,2
d3fc36ccc987f649,0,18,0,19,0,17
07a33ec40f0cc90d,1,2,1,2,1,2
76c9c71ba1931fbf,1,1,1,1,1,1
79fe69a4c231dd8e,0,11,0,11,1,2
9269a9d7395b313a,1,1,1,1,1,7
1f408bfaf34c8e05,1,2,1,2,1,2
0106ebc66b24745f,1,5,1,3,1,4
e037db12fa355e51,1,4,1,4,1,10
96da804f201eae26,1,5,1,2,1,4
b5468da1206efb9f,1,6,1,6,1,8
f6d8e243a730b9c3,0,13,0,16,0,17
35a949a33c951923,1,5,1,2,1,4
0735b803551f220e,1,1,1,1,1,1
7ab7b2c9d3aa29df,1,2,1,1,1,5
7f10600c2c931fba,1,3,1,3,1,1
22f603b3a62a7f72,1,1,1,1,1,1
33335f346e1ce733,1,5,1,3,1,4
5572525483118869,1,5,1,5,0,12
8796bea614d1e0f3,1,1,1,1,1,2
a15509670f69eb3e,0,25,0,24,0,17
51dd5e3fc39ec0c5,1,1,1,1,1,2
3da621b3f945f33f,1,8,1,6,0,15
df50a4f5352d6458,1,4,1,4,1,3
5936331c9343a92f,1,2,1,3,1,3
0b63ece399861149,1,1,1,2,1,4
9f8498116794e1b1,1,2,1,1,1,9
7d92bd321e28a67a,1,10,1,8,0,16
07c2851d26b7f899,1,1,1,3,1,2
6f61ec3e0fc94064,1,1,1,1,1,3
11defce169ccd7e3,1,7,0,12,1,10
daecfd3c04bffaef,1,1,1,1,1,1
0ed9605c87f97ff4,1,1,1,1,1,3
4875efd7af86b08b,1,3,1,2,1,6
ebb149ba7bfa2bad,1,1,1,1,1,1
31b62635e8c6d551,1,6,0,23,1,1
efd01bf8a6c06273,0,16,0,16,0,19
5edb787f3b6178fd,1,1,1,2,1,8
84bfbdf88f1db2f2,1,1,1,1,1,2
f0952892f5434c06,0,13,0,11,0,11
032e4687fecc2b7c,1,3,1,2,1,1
64deecf0b581352d,1,7,0,12,1,10
d19fbc40c619f124,0,16,0,16,0,16
608d65e8e78854ff,1,9,1,9,1,9
86405184961c0acf,1,2,1,2,1,2
dea1e1a3ef73031c,1,5,1,2,1,4
725c252615c8edb7,1,10,1,8,0,16
376f2a1ed850d0f0,1,3,0,11,1,1
57e08c5781fde831,1,2,1,3,1,3
3f9a5f720fec46b9,1,3,1,3,1,3
5b89ac6a224c27a8,1,1,1,1,1,1
c7ea7481faaaf403,1,2,1,5,1,2
afd157a6326d25b5,1,2,1,3,1,3
65791cf062d58e60,1,2,1,2,1,1
36df2a58811dd7a3,1,7,1,6,1,9
6c17b89c992b06a4,1,1,1,1,1,1
ea98ae23ff1be808,1,2,1,2,1,3
fbf83068063fb935,1,2,1,2,1,2
798c02c46a0825e4,1,7,1,10,1,10
3b5b84426633fd32,1,2,1,2,1,1
6976482010980fcc,1,4,1,5,1,5
94ca2e3923720fe4,1,3,1,3,1,5
9875135b7d337bde,1,3,1,3,1,1
e56b77e5e666ffe2,1,5,1,2,1,8
f7e0328eec7fd8b7,1,2,1,2,1,2
cd34aef83f9d3335,1,2,1,2,1,3
2e1d9034a8091a1d,1,1,1,1,1,1
105e7e791bebc29d,1,3,1,2,1,1
2e5bfcd06700fe44,1,3,1,3,1,4
cb83210000c83d46,1,1,1,1,1,1
1fadf66a9a8572d1,1,2,1,2,1,1
41e7e9c63ad40c1a,1,7,1,8,1,10
179de2bfbd675558,1,9,0,11,0,14
9e58b1c3689e5962,1,6,0,23,1,1
562e52e4b30ee7fc,1,5,1,4,1,2
ebf2de23f90cdde1,1,5,1,6,1,2
91cd483e6324d806,1,5,1,2,1,4
2caeee0186d5ea08,1,8,1,7,0,13
db84dc0ff075c57a,1,1,1,1,1,1
d71415793ea73c04,0,17,0,20,0,55
63e96672a7c5b36f,1,2,1,2,1,3
dd94eaef4623ddbb,1,1,1,1,1,1
2b4a69cfdae7b74c,1,1,1,1,1,1
2b87cceae867a04c,1,4,1,4,1,2
2b224dbafa634459,1,2,1,2,1,1
15098c48bac8bfe6,1,2,1,10,1,1
2236adef25c48001,1,7,1,3,0,23
e11bb1ca3b80e935,1,7,1,10,1,10
9a8298495053b44f,0,15,0,14,0,28
d5b87651b9b08a47,1,3,1,3,1,10
0265d1ca351d40ea,1,6,1,7,0,12
d68e793c6da0580f,1,1,1,1,1,2
3f9e4a9abc3e4ef6,1,5,1,2,1,8
7274012b1856f07f,1,1,1,1,1,1
883d2f4975de9728,1,2,1,5,1,2
d27a845efbbc3b61,1,1,1,1,1,1
ebd8c6171760040c,1,1,1,1,1,1
4d4278b9dfec3d44,1,2,1,2,1,2
eaac788157101dc7,1,3,1,2,1,1
68b0ae3d15a573f4,1,1,1,1,1,1
25377e38b170061c,1,1,1,1,1,1
63deba8a3b660108,1,3,1,3,1,4
cd464527013115e6,1,2,1,10,1,1
0121aeb24e9c8b70,1,10,1,8,0,16
64d6ca1cbb241646,1,2,1,3,1,2
3f74d6ee72851c7f,1,1,1,1,1,2
c3058f931f3cacb2,1,3,1,8,1,1
78e98fe77fc9130c,1,10,1,8,0,16
f7eb291db3cfc380,1,1,1,1,1,2
34913c8f2d88f2bb,1,5,1,2,1,4
d9025759e8751df2,1,6,1,7,0,12
2ec0e9b3a7f035db,1,2,1,2,1,1
454f54305f7dab9c,1,7,1,5,1,4
57dfc5f1018f8e26,1,1,1,1,1,2
3592a0d434d69542,1,3,1,4,1,1
55f2330090dbdd81,1,2,1,2,1,3
817ed3ca7a361a1b,1,7,1,4,0,17
637deee615bd8441,1,4,1,4,1,5
40dae97dd8a5de18,1,2,1,2,1,3
12b69bfb852b7ca1,1,1,1,1,1,1
bc4c0c6e1104f42a,1,2,1,2,1,2
05bd8293fa750a69,1,2,1,2,1,1
33d3d90632d70840,0,15,0,14,0,28
498e9f7710572444,1,2,1,2,1,1
ab3aff1cc869766f,1,1,1,1,1,1
0f2a01480705feb7,1,5,1,4,1,2
5636a797583312e6,1,8,1,4,1,5
c816d9380412b9af,1,1,1,1,1,3
b99b9dfbafb10568,1,1,1,5,1,10
8206977b6c96ee1f,1,9,1,10,1,10
9983856c5930c160,1,1,1,1,1,3
7a1b1b54a81e8e8c,1,10,1,8,0,16
09175ff1e62381a9,1,1,1,1,1,1
4f95542e4c55ef17,1,4,1,7,1,1
54f9d1f59f0d7acf,0,21,0,20,0,18
2ec87f850b71cb66,1,7,0,12,1,10
5f6b69db2c53eb97,1,2,1,2,1,1
98451393d8a976ca,0,11,1,7,0,12
623e426a3165f49e,1,1,1,1,1,1
8e7d61321a982a7a,1,1,1,2,1,2
c8ac481603e9d07e,1,3,1,3,1,4
52f6bbcf1358ad15,1,1,1,3,1,2
79d5d98194224bff,1,1,1,1,1,1
5f175346f87087e1,1,3,1,9,1,1
97d278d47546b2c5,1,3,1,2,1,1
42f9cb1a539fd982,1,1,1,1,1,5
fa04c0cdc84efa11,1,1,1,1,1,4
a3488d753e4754c1,1,2,1,3,1,3
777bc0c75e67e48d,1,3,0,14,1,1
396ab1c0c0822b32,1,1,1,1,1,1
7a8b6b6762a5e32e,1,10,1,4,1,2
0234df88e76f448b,1,9,1,10,1,10
99f459bb23fbbb8a,1,9,1,9,0,12
317fb81f08611c24,1,3,1,3,1,3
386e286eacc42741,1,8,1,6,0,15
98188018ea4826bd,1,1,1,3,1,2
bf06df3cb2dce70a,1,2,1,3,1,3
24be5ee6a8c06075,1,1,1,1,1,1
757cf7798d226a87,1,2,1,1,1,5
1fdcb798b2a9b382,1,1,1,1,1,1
30f95d7031f36882,0,38,0,32,0,28
6f9cfced528014b8,1,1,1,2,1,8
523041927d300976,1,1,1,1,1,1
3dabf0df241fd68d,1,9,0,11,0,14
3ab99d063f74b3bd,1,7,1,4,0,17
6dd7e352f4e816dc,1,1,1,1,1,1
d3bdac77f2a2604f,1,2,1,2,1,3
c4b97eacb5579d2b,1,1,1,1,1,3
26daa118ed067d6b,1,5,1,2,1,4
64f025749d977653,1,2,1,2,1,2
0452adaf3c95b4a8,0,13,1,10,0,15
47b72a186a7f22d9,0,25,0,24,0,17
c68f7d0f729c6a39,1,3,1,2,1,1
9d950457e18df14c,1,1,1,1,1,3
dcc84b2bc9ef27a0,1,2,1,2,1,3
cc406aa3b90cb194,1,2,1,2,1,1
51627584f8cd4c1f,1,1,1,2,1,4
9998090ded124e12,1,5,0,16,1,1
39cf7bc402995a76,1,2,1,2,1,3
03116ce4f081d9ce,1,10,1,9,0,15
ce0a1cb846d8032c,1,7,1,4,0,17
630450fa3763ca20,1,3,0,11,1,1
77395849ecbfea14,1,1,1,2,1,2
f2bcb28539faf9e8,1,4,1,7,1,1
d35cfbd478d60b64,1,7,1,4,0,17
73faad2ed9e0875d,1,2,1,2,1,2
6353fd111bcbf372,0,13,0,16,0,17
881f49cfd47cad1e,1,2,1,5,1,2
4739352e0aac72ac,1,6,1,7,0,12
9ffd78559c6be882,1,1,1,1,1,2
c33559f8435963b5,1,1,1,1,1,2
cf0e8ea01eb5dee3,1,5,1,6,1,2
95b3cca9293c99e3,1,10,1,8,0,16
76b6492d03c2e7fb,0,17,0,20,0,24
673cd434169804ae,1,1,1,1,1,8
d47b978a370f8808,1,3,1,3,1,2
4ddc56b55aebd4a5,1,1,1,1,1,1
a9932040349f7d21,0,11,0,11,1,2
7f0a51828d0e7e4b,1,7,0,12,1,10
3c0e7e95b8cc6435,1,3,1,3,1,4
6c5291f0edbe2c9f,1,1,1,1,1,2
3e5c67ffa8a64dba,1,3,1,2,1,1
b666d82f3fbe3e96,1,3,1,8,1,1
3e9913ff7ffc1f67,1,2,1,5,1,2
64171f5d928c8410,1,7,0,12,1,10
ec04365e11257f42,1,3,1,2,1,1
19954c1d78f48d54,1,10,1,8,0,16
65ba67d1177cdae5,1,1,1,1,1,1
02286658a51e8f2b,1,6,1,7,0,12
ead89982fbd92527,1,4,1,4,1,2
597e1c8dc98e4173,1,3,1,3,1,4
331160ed9727778d,1,3,1,2,1,1
8ca7332d19d42363,1,5,1,4,1,7
f6bcb9a0e5b2e9ef,1,2,1,2,1,1
b85b3848cf4de909,1,3,1,7,1,1
00812814091720fe,1,2,1,5,1,2
33ece928b45e9df8,1,7,1,6,1,8
053e52333bb99fe6,1,2,1,5,1,2
d3511cc7cb451279,1,1,1,1,1,2
7cbbb29657247067,1,1,1,1,1,3
03d0afa915bf86f0,1,1,1,5,1,10
c750f41dbc150a3b,1,5,1,7,1,2
78619721a90dbc20,1,8,1,4,1,5
e73099234c433a94,1,1,1,1,1,1
f1490f4946c3460f,1,2,1,1,1,3
ab90974230e1c497,1,2,1,2,1,2
c3d73f1c6119c4c8,1,5,1,4,1,2
07d87dcb97d60242,1,3,1,3,1,3
41ffc8786fae41d6,1,1,1,5,1,3
690b62663271e39d,1,6,1,7,1,3
b25ecc268a503226,1,3,1,2,1,1
eb27f21c84eb171f,1,1,1,1,1,2
fa45a16fd0c1dea5,0,13,0,11,0,11
6876c6898ce2f242,1,4,1,4,1,5
70267ad767e1c5ac,1,1,1,1,1,3
8ae91a18713ae1c5,1,5,1,2,1,4
f2f16390becde945,1,1,1,1,1,3
3d8718bf5a0339a3,0,41,0,40,0,24
550f95df43490de1,1,2,1,2,1,4
c5265e8b7fe2086c,1,1,1,1,1,2
cedc74ff0a99a98d,1,2,1,2,1,2
06e46d7aea27b5ea,1,10,0,12,0,14
28c6fafc3ebe97d4,1,5,1,3,1,4
92ee51745ab14395,1,3,1,2,1,1
08d17d00a8befa32,0,38,0,32,0,28
73b55ed032f639ed,1,8,1,4,1,5
12b04a0ac0d679c8,1,3,1,3,1,3
4787f5b37bc3ef4a,1,7,0,12,1,10
84c51072d64c238e,1,4,1,7,1,1
f04c5e48a525e837,1,3,1,3,1,4
553fa6c499d15a3c,1,4,1,7,1,1
7a1802a9e225003f,1,1,1,1,1,1
a3b6b99624495ce5,1,4,1,4,1,5
f3d0a0a90db4cbe2,1,3,1,2,1,1
1313f96ebe3bea08,1,9,1,8,0,11
3cac177f2324e7ab,1,7,1,8,1,10
82d7f4e26a1ce934,0,14,0,14,0,19
27d68476ca5d5e3b,1,1,1,1,1,1
40ca4dc44baaa910,1,1,1,1,1,1
22b3a6b2ef89f6ac,1,2,1,2,1,3
dd956bb1325b2a52,1,2,1,2,1,3
f93f853c8de44f02,0,27,0,28,0,16
c5dac72be042c4dd,1,1,1,1,1,1
179847747251df80,1,3,1,3,1,3
dd7b3dd7cd11a8ee,1,1,1,1,1,3
e96a2fa65c3d4230,1,2,1,5,1,6
4d81e4d2a3013bac,1,2,1,3,1,3
22938ec6fbbba37e,1,1,1,1,1,1
ed13bf4ff771c44a,1,1,1,1,1,1
3e084d29bd4c1be7,1,1,1,1,1,1
7e12259997720f2c,1,1,1,1,1,1
9e1ad5c09120d561,1,5,0,16,1,1
e1c18e790d289a54,0,11,0,11,1,2
eb20f27aa73589fd,1,2,1,2,1,3
d564d8b0bae4f230,1,1,1,1,1,1
e4270ef9b4a7c7ad,1,2,1,4,1,2
d7c5fa2382346c3a,1,8,1,8,1,7
766e184c89610219,1,2,1,2,1,3
0b88335c621b1308,1,1,1,1,1,4
1a389d12c017bdda,1,1,1,1,1,3
315249854b8dc2cf,1,1,1,2,1,3
826063fce8a54269,1,1,1,2,1,3
4aef7b7149db161e,1,2,1,5,1,2
beae07495ea1a3d0,1,2,1,2,1,1
a870b12b95fd14cc,0,22,0,23,0,14
262e96f616b2790f,1,5,1,2,1,8
d8c7750caf7bfc20,1,1,1,1,1,1
a2be0c2b458a24ea,1,1,1,1,1,1
3704b74922cb6d8e,1,1,1,1,1,3
91037533bcfbefe0,1,8,1,6,0,15
e188470011cb90ee,1,4,1,4,1,5
eb07b3ef2abc0f11,1,2,1,2,1,2
109c60f920fe1f6e,1,1,1,2,1,6
6e826efc627a524d,1,1,1,5,1,1
4544d429d3738d98,1,4,1,4,1,2
c2558a26bef031f9,1,3,1,3,1,5
7ebb4c85cf0edfc5,1,3,1,2,1,9
978d73033161e1f1,1,1,1,1,1,1
e62b6611047754a3,1,5,0,16,1,1
22bacaa747ea98c0,1,6,0,23,1,1
2623ab397892c556,1,7,0,12,1,7
84a0fc4730ba0ecc,1,1,1,1,1,1
dba0d3f56b4542e4,1,1,1,1,1,1
ed0a5939f7aa16a2,0,18,0,19,0,17
03f5b661c3b9f2bb,1,5,1,3,1,4
1c6d4d76a25d84eb,1,5,1,2,1,8
da6403b67374a6a8,1,1,1,1,1,3
6e89f70ec1b968db,1,10,1,8,0,16
64c167819a23dda6,1,1,1,1,1,3
bfd50d5a535c82c0,1,5,1,2,1,4
157ecb5ed590a92c,1,10,0,12,0,14
dde57e78b46b1574,1,8,1,7,0,13
6f00c8d8fd3e8a40,1,7,0,12,1,10
7085c64020cb99dd,1,1,1,1,1,1
0245fdc75dcb7db0,1,4,1,4,1,2
01b8ab47e093babe,1,5,1,4,1,2
234203fd5e83e654,1,4,1,10,1,1
7241c79e6f8b5370,1,5,0,16,1,1
8cd6be6f7218535d,1,6,1,6,1,2
08ad2381e26a9427,1,6,1,5,1,7
059e74123957114d,1,5,1,5,1,4
ba2666fe5c4d8c71,1,1,1,1,1,1
3ff700f3d24a052f,1,6,1,3,1,1
16069b9e4aa05146,1,1,1,5,1,1
c78c8c519de3ffa5,1,3,1,2,1,1
5fe1bbf155e1b551,1,3,1,3,1,5
596f9841c8be737b,1,4,1,5,1,4
b0348dac869d6c79,1,5,1,4,1,10
88023fd776e9478a,1,1,1,1,1,1
1a35084b7f060bf8,1,3,1,2,1,1
6e9066844d251021,1,3,1,3,0,11
2f309c1517b059b0,1,4,1,4,1,3
4302513cabf20a2f,1,2,1,1,1,8
a6b8be6a32ede337,1,1,1,5,1,10
33e3b7729fff77b9,1,4,1,4,1,5
06a423c28bf008e8,1,4,1,4,1,3
8d54b37815d7eb6f,1,1,1,1,1,3
a4f18714f295b5e8,1,4,1,4,1,2
036e419818935894,1,4,1,4,1,3
88a3169068f1d04d,1,1,1,1,1,1
ff14bcc5752e0103,1,1,1,1,1,1
7689d37afecbc6a9,1,10,1,8,0,16
3f8697d98cd5b7ee,0,27,0,28,0,16
31bb451a9e4ef212,1,3,1,3,0,11
64afd4c5825d0f75,1,6,1,7,0,12
f9347dbeebeabb26,1,5,0,16,1,1
9ba30ad648626689,0,16,0,16,0,16
3e5eb8adae6cf51e,1,5,1,6,1,2
e302df7af3883b03,1,2,1,2,1,3
1e70d5604052beb3,1,3,1,3,1,3
8976910e31ddf1d8,0,13,0,16,0,17
2925d7fe54a1a3e6,1,6,1,4,1,1
f988da8fd3a26005,1,1,1,2,1,8
3a4b8245b9b1a223,1,10,1,8,0,16
e04162c742ec8314,1,2,1,1,1,7
1b915ccea7325c1f,0,38,0,32,0,28
485ba401aa095071,1,3,1,3,1,3
441cfb90ef772c24,1,1,1,1,1,1
4540073827adc383,1,5,0,11,1,3
63e9b64bb79fee2a,1,3,1,2,1,1
9f1e51f65a8d3055,1,7,1,4,1,3
ac22ed61f06a5279,1,3,1,3,1,2
1467256196a89627,1,7,0,12,1,10
410f9b94bb4e3ea8,1,3,1,3,1,1
f5d6f57ed6bfe673,1,4,1,7,1,1
65fc06c1e22e4e1f,1,6,1,3,1,1
64ec62fd339c7bf0,1,1,1,1,1,1
760dacf3a539742b,1,1,1,5,1,1
442815acd33f2fad,1,9,0,11,0,14
37bd3e8b294bba9e,1,1,1,1,1,1
6139bf50bb512b87,1,2,1,1,1,9
5896614b6a115194,1,3,1,2,1,1
865b770a40e5d1ec,1,7,0,12,1,10
159dfd1af102f71b,1,1,1,1,1,4
c0e6c5efb7c57088,1,2,1,5,1,2
2052641e8fa622b6,1,1,1,1,1,2
4fe10ca24e35898c,1,3,1,2,1,1
628188b3b3265a97,1,10,1,4,1,2
630307bf61eaa83e,1,1,1,1,1,3
e1cfce750ce8e2cb,1,10,1,8,0,16
968ed4ec6a02a3da,1,2,1,2,1,1
68a7b78fef72661e,1,2,1,2,1,2
c1cf17def17aa160,1,2,1,3,1,3
28d49877dc66ecee,1,4,1,7,1,1
96733d9676cdfd1c,1,3,1,8,1,1
a5613bae6b96bf62,1,2,1,6,1,3
d42e5dcbf6c1e483,0,38,0,32,0,28
cc712b39d3713e07,1,9,0,11,0,14
